Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2012 12 10 13	14.5	2
2012 12 10 14	14.5	2
2012 12 10 15	14.5	2
2012 12 10 16	14.5	2
2012 12 10 17	14.5	2
2012 12 10 18	14.5	2
2012 12 10 19	14.4	2
2012 12 10 20	14.4	2
2012 12 10 21	14.4	2
2012 12 10 22	14.5	2
2012 12 10 23	14.5	2
2012 12 11 00	14.5	2
2012 12 11 01	14.5	2
2012 12 11 02	14.5	2
2012 12 11 03	14.5	2
2012 12 11 04	14.5	2
2012 12 11 05	14.5	2
2012 12 11 06	14.5	2
2012 12 11 07	14.5	2
2012 12 11 08	14.5	2
2012 12 11 09	14.5	2
2012 12 11 10	14.5	2
2012 12 11 11	14.5	2
2012 12 11 12	14.5	2
2012 12 11 13	14.5	2
2012 12 11 14	14.5	2
2012 12 11 15	14.5	2
2012 12 11 16	14.5	2
2012 12 11 17	14.5	2
2012 12 11 18	14.5	2
2012 12 11 19	14.5	2
2012 12 11 20	14.5	2
2012 12 11 21	14.5	2
2012 12 11 22	14.5	2
2012 12 11 23	14.5	2
2012 12 12 00	14.5	2
2012 12 12 01	14.5	2
2012 12 12 02	14.5	2
2012 12 12 03	14.4	2
2012 12 12 04	14.5	2
2012 12 12 05	14.4	2
2012 12 12 06	14.5	2
2012 12 12 07	14.5	2
2012 12 12 08	14.5	2
2012 12 12 09	14.5	2
2012 12 12 10	14.4	2
2012 12 12 11	14.4	2
2012 12 12 12	14.5	2
2012 12 12 13	14.5	2
2012 12 12 14	14.5	2
2012 12 12 15	14.5	2
2012 12 12 16	14.5	2
2012 12 12 17	14.5	2
2012 12 12 18	14.5	2
2012 12 12 19	14.5	2
2012 12 12 20	14.5	2
2012 12 12 21	14.5	2
2012 12 12 22	14.5	2
2012 12 12 23	14.5	2
2012 12 13 00	14.5	2
2012 12 13 01	14.5	2
2012 12 13 02	14.5	2
2012 12 13 03	14.4	2
2012 12 13 04	14.3	2
2012 12 13 05	14.3	2
2012 12 13 06	14.4	2
2012 12 13 07	14.4	2
2012 12 13 08	14.4	2
2012 12 13 09	14.4	2
2012 12 13 10	14.4	2
2012 12 13 11	14.4	2
2012 12 13 12	14.4	2
2012 12 13 13	14.4	2
2012 12 13 14	14.4	2
2012 12 13 15	14.4	2
2012 12 13 16	14.4	2
2012 12 13 17	14.4	2
2012 12 13 18	14.4	2
2012 12 13 19	14.4	2
2012 12 13 20	14.4	2
2012 12 13 21	14.4	2
2012 12 13 22	14.4	2
2012 12 13 23	14.4	2
2012 12 14 00	14.3	2
2012 12 14 01	14.4	2
2012 12 14 02	14.4	2
2012 12 14 03	14.4	2
2012 12 14 04	14.3	2
2012 12 14 05	14.3	2
2012 12 14 06	14.2	2
2012 12 14 07	14.1	2
2012 12 14 08	14.1	2
2012 12 14 09	14.1	2
2012 12 14 10	14.2	2
2012 12 14 11	14.2	2
2012 12 14 12	14.2	2
2012 12 14 13	14.2	2
2012 12 14 14	14.1	2
2012 12 14 15	14.1	2
2012 12 14 16	14.1	2
2012 12 14 17	14.2	2
2012 12 14 18	14.2	2
2012 12 14 19	14.2	2
2012 12 14 20	14.2	2
2012 12 14 21	14.2	2
2012 12 14 22	14.1	2
2012 12 14 23	14.1	2
2012 12 15 00	14.1	2
2012 12 15 01	14.1	2
2012 12 15 02	14.1	2
2012 12 15 03	14.1	2
2012 12 15 04	14.1	2
2012 12 15 05	14.1	2
2012 12 15 06	14.1	2
2012 12 15 07	14.1	2
2012 12 15 08	14.1	2
2012 12 15 09	14.1	2
2012 12 15 10	14.1	2
2012 12 15 11	14.1	2
2012 12 15 12	14.1	2
2012 12 15 13	14.2	2
2012 12 15 14	14.2	2
2012 12 15 15	14.2	2
2012 12 15 16	14.2	2
2012 12 15 17	14.2	2
2012 12 15 18	14.2	2
2012 12 15 19	14.2	2
2012 12 15 20	14.2	2
2012 12 15 21	14.2	2
2012 12 15 22	14.1	2
2012 12 15 23	14.1	2
2012 12 16 00	14.1	2
2012 12 16 01	14.2	2
2012 12 16 02	14.2	2
2012 12 16 03	14.2	2
2012 12 16 04	14.2	2
2012 12 16 05	14.3	2
2012 12 16 06	14.3	2
2012 12 16 07	14.3	2
2012 12 16 08	14.3	2
2012 12 16 09	14.3	2
2012 12 16 10	14.2	2
2012 12 16 11	14.2	2
2012 12 16 12	14.2	2
2012 12 16 13	14.2	2
2012 12 16 14	14.2	2
2012 12 16 15	14.2	2
2012 12 16 16	14.3	2
2012 12 16 17	14.3	2
2012 12 16 18	14.3	2
2012 12 16 19	14.3	2
2012 12 16 20	14.3	2
2012 12 16 21	14.3	2
2012 12 16 22	14.3	2
2012 12 16 23	14.3	2
2012 12 17 00	14.3	2
2012 12 17 01	14.3	2
2012 12 17 02	14.3	2
2012 12 17 03	14.3	2
2012 12 17 04	14.3	2
2012 12 17 05	14.3	2
2012 12 17 06	14.3	2
2012 12 17 07	14.3	2
2012 12 17 08	14.3	2
2012 12 17 09	14.3	2
2012 12 17 10	14.3	2
2012 12 17 11	14.3	2
2012 12 17 12	14.3	2
2012 12 17 13	14.3	2
2012 12 17 14	14.3	2
2012 12 17 15	14.3	2
2012 12 17 16	14.3	2
2012 12 17 17	14.3	2
2012 12 17 18	14.3	2
2012 12 17 19	14.3	2
2012 12 17 20	14.3	2
2012 12 17 21	14.3	2
2012 12 17 22	14.3	2
2012 12 17 23	14.2	2
2012 12 18 00	14.3	2
2012 12 18 01	14.3	2
2012 12 18 02	14.3	2
2012 12 18 03	14.2	2
2012 12 18 04	14.2	2
2012 12 18 05	14.2	2
2012 12 18 06	14.2	2
2012 12 18 07	14.2	2
2012 12 18 08	14.1	2
2012 12 18 09	14.1	2
2012 12 18 10	14.1	2
2012 12 18 11	14.1	2
2012 12 18 12	14.1	2
2012 12 18 13	14.1	2
2012 12 18 14	14.1	2
2012 12 18 15	14.1	2
2012 12 18 16	14.1	2
2012 12 18 17	14.1	2
2012 12 18 18	14.1	2
2012 12 18 19	14.1	2
2012 12 18 20	14.1	2
2012 12 18 21	14.0	2
2012 12 18 22	14.0	2
2012 12 18 23	14.0	2
2012 12 19 00	14.1	2
2012 12 19 01	14.1	2
2012 12 19 02	14.1	2
2012 12 19 03	14.1	2
2012 12 19 04	14.1	2
2012 12 19 05	14.0	2
2012 12 19 06	14.0	2
2012 12 19 07	14.0	2
2012 12 19 08	14.0	2
2012 12 19 09	14.0	2
2012 12 19 10	13.9	2
2012 12 19 11	13.9	2
2012 12 19 12	13.9	2
2012 12 19 13	13.9	2
2012 12 19 14	13.9	2
2012 12 19 15	13.9	2
2012 12 19 16	13.9	2
2012 12 19 17	13.9	2
2012 12 19 18	13.9	2
2012 12 19 19	13.9	2
2012 12 19 20	14.1	2
2012 12 19 21	14.2	2
2012 12 19 22	14.2	2
2012 12 19 23	14.1	2
2012 12 20 00	14.0	2
2012 12 20 01	13.9	2
2012 12 20 02	13.9	2
2012 12 20 03	13.9	2
2012 12 20 04	13.9	2
2012 12 20 05	13.9	2
2012 12 20 06	13.9	2
2012 12 20 07	14.0	2
2012 12 20 08	14.1	2
2012 12 20 09	14.2	2
2012 12 20 10	14.2	2
2012 12 20 11	14.3	2
2012 12 20 12	14.3	2
2012 12 20 13	14.1	2
2012 12 20 14	14.1	2
2012 12 20 15	14.1	2
2012 12 20 16	14.1	2
2012 12 20 17	14.1	2
2012 12 20 18	14.1	2
2012 12 20 19	14.2	2
2012 12 20 20	14.3	2
2012 12 20 21	14.3	2
2012 12 20 22	14.3	2
2012 12 20 23	14.3	2
2012 12 21 00	14.2	2
2012 12 21 01	14.2	2
2012 12 21 02	14.2	2
2012 12 21 03	14.2	2
2012 12 21 04	14.2	2
2012 12 21 05	14.2	2
2012 12 21 06	14.2	2
2012 12 21 07	14.2	2
2012 12 21 08	14.2	2
2012 12 21 09	14.2	2
2012 12 21 10	14.2	2
2012 12 21 11	14.2	2
2012 12 21 12	14.2	2
2012 12 21 13	14.2	2
2012 12 21 14	14.2	2
2012 12 21 15	14.1	2
2012 12 21 16	14.1	2
2012 12 21 17	14.1	2
2012 12 21 18	14.1	2
2012 12 21 19	14.1	2
2012 12 21 20	14.2	2
2012 12 21 21	14.3	2
2012 12 21 22	14.2	2
2012 12 21 23	14.2	2
2012 12 22 00	14.2	2
2012 12 22 01	14.2	2
2012 12 22 02	14.1	2
2012 12 22 03	14.1	2
2012 12 22 04	14.1	2
2012 12 22 05	14.1	2
2012 12 22 06	14.1	2
2012 12 22 07	14.1	2
2012 12 22 08	14.2	2
2012 12 22 09	14.2	2
2012 12 22 10	14.3	2
2012 12 22 11	14.2	2
2012 12 22 12	14.2	2
2012 12 22 13	14.1	2
2012 12 22 14	14.1	2
2012 12 22 15	14.0	2
2012 12 22 16	13.9	2
2012 12 22 17	14.0	2
2012 12 22 18	13.9	2
2012 12 22 19	13.9	2
2012 12 22 20	13.9	2
2012 12 22 21	14.0	2
2012 12 22 22	14.1	2
2012 12 22 23	14.1	2
2012 12 23 00	14.1	2
2012 12 23 01	14.1	2
2012 12 23 02	14.1	2
2012 12 23 03	14.1	2
2012 12 23 04	14.0	2
2012 12 23 05	13.9	2
2012 12 23 06	13.9	2
2012 12 23 07	13.9	2
2012 12 23 08	14.0	2
2012 12 23 09	13.9	2
2012 12 23 10	13.9	2
2012 12 23 11	13.9	2
2012 12 23 12	13.9	2
2012 12 23 13	13.9	2
2012 12 23 14	13.9	2
2012 12 23 15	13.9	2
2012 12 23 16	13.9	2
2012 12 23 17	13.9	2
2012 12 23 18	13.9	2
2012 12 23 19	13.9	2
2012 12 23 20	13.9	2
2012 12 23 21	13.9	2
2012 12 23 22	14.2	2
2012 12 23 23	14.3	2
2012 12 24 00	14.4	2
2012 12 24 01	14.4	2
2012 12 24 02	14.4	2
2012 12 24 03	14.4	2
2012 12 24 04	14.4	2
2012 12 24 05	14.3	2
2012 12 24 06	14.3	2
2012 12 24 07	14.3	2
2012 12 24 08	14.3	2
2012 12 24 09	14.3	2
2012 12 24 10	14.3	2
2012 12 24 11	14.3	2
2012 12 24 12	14.3	2
2012 12 24 13	14.3	2
2012 12 24 14	14.3	2
2012 12 24 15	14.2	2
2012 12 24 16	14.3	2
2012 12 24 17	14.2	2
2012 12 24 18	14.2	2
2012 12 24 19	14.2	2
2012 12 24 20	14.2	2
2012 12 24 21	14.2	2
2012 12 24 22	14.2	2
2012 12 24 23	14.2	2
2012 12 25 00	14.3	2
2012 12 25 01	14.4	2
2012 12 25 02	14.4	2
2012 12 25 03	14.3	2
2012 12 25 04	14.3	2
2012 12 25 05	14.3	2
2012 12 25 06	14.3	2
2012 12 25 07	14.2	2
2012 12 25 08	14.2	2
2012 12 25 09	14.3	2
2012 12 25 10	14.3	2
2012 12 25 11	14.3	2
2012 12 25 12	14.2	2
2012 12 25 13	14.3	2
2012 12 25 14	14.3	2
2012 12 25 15	14.4	2
2012 12 25 16	14.4	2
2012 12 25 17	14.4	2
2012 12 25 18	14.3	2
2012 12 25 19	14.3	2
2012 12 25 20	14.3	2
2012 12 25 21	14.3	2
2012 12 25 22	14.3	2
2012 12 25 23	14.3	2
2012 12 26 00	14.3	2
2012 12 26 01	14.3	2
2012 12 26 02	14.4	2
2012 12 26 03	14.4	2
2012 12 26 04	14.4	2
2012 12 26 05	14.4	2
2012 12 26 06	14.3	2
2012 12 26 07	14.3	2
2012 12 26 08	14.3	2
2012 12 26 09	14.2	2
2012 12 26 10	14.1	2
2012 12 26 11	14.2	2
2012 12 26 12	14.3	2
2012 12 26 13	14.3	2
2012 12 26 14	14.3	2
2012 12 26 15	14.3	2
2012 12 26 16	14.3	2
2012 12 26 17	14.3	2
2012 12 26 18	14.3	2
2012 12 26 19	14.3	2
2012 12 26 20	14.2	2
2012 12 26 21	14.3	2
2012 12 26 22	14.3	2
2012 12 26 23	14.3	2
2012 12 27 00	14.3	2
2012 12 27 01	14.3	2
2012 12 27 02	14.3	2
2012 12 27 03	14.3	2
2012 12 27 04	14.3	2
2012 12 27 05	14.3	2
2012 12 27 06	14.3	2
2012 12 27 07	14.3	2
2012 12 27 08	14.2	2
2012 12 27 09	14.1	2
2012 12 27 10	14.1	2
2012 12 27 11	14.1	2
2012 12 27 12	14.1	2
2012 12 27 13	14.2	2
2012 12 27 14	14.3	2
2012 12 27 15	14.3	2
2012 12 27 16	14.3	2
2012 12 27 17	14.3	2
2012 12 27 18	14.3	2
2012 12 27 19	14.3	2
2012 12 27 20	14.3	2
2012 12 27 21	14.3	2
2012 12 27 22	14.3	2
2012 12 27 23	14.3	2
2012 12 28 00	14.3	2
2012 12 28 01	14.3	2
2012 12 28 02	14.3	2
2012 12 28 03	14.3	2
2012 12 28 04	14.3	2
2012 12 28 05	14.3	2
2012 12 28 06	14.3	2
2012 12 28 07	14.3	2
2012 12 28 08	14.3	2
2012 12 28 09	14.3	2
2012 12 28 10	14.3	2
2012 12 28 11	14.3	2
2012 12 28 12	14.3	2
2012 12 28 13	14.3	2
2012 12 28 14	14.3	2
2012 12 28 15	14.3	2
2012 12 28 16	14.3	2
2012 12 28 17	14.3	2
2012 12 28 18	14.3	2
2012 12 28 19	14.3	2
2012 12 28 20	14.3	2
2012 12 28 21	14.3	2
2012 12 28 22	14.3	2
2012 12 28 23	14.3	2
2012 12 29 00	14.2	2
2012 12 29 01	14.2	2
2012 12 29 02	14.2	2
2012 12 29 03	14.2	2
2012 12 29 04	14.2	2
2012 12 29 05	14.2	2
2012 12 29 06	14.2	2
2012 12 29 07	14.2	2
2012 12 29 08	14.2	2
2012 12 29 09	14.1	2
2012 12 29 10	14.1	2
2012 12 29 11	14.0	2
2012 12 29 12	14.1	2
2012 12 29 13	14.1	2
2012 12 29 14	14.2	2
2012 12 29 15	14.2	2
2012 12 29 16	14.2	2
2012 12 29 17	14.2	2
2012 12 29 18	14.2	2
2012 12 29 19	14.2	2
2012 12 29 20	14.2	2
2012 12 29 21	14.2	2
2012 12 29 22	14.1	2
2012 12 29 23	13.9	2
2012 12 30 00	14.0	2
2012 12 30 01	14.1	2
2012 12 30 02	14.1	2
2012 12 30 03	14.2	2
2012 12 30 04	14.2	2
2012 12 30 05	14.2	2
2012 12 30 06	14.2	2
2012 12 30 07	14.2	2
2012 12 30 08	14.2	2
2012 12 30 09	14.2	2
2012 12 30 10	14.1	2
2012 12 30 11	14.1	2
2012 12 30 12	14.2	2
2012 12 30 13	14.2	2
2012 12 30 14	14.2	2
2012 12 30 15	14.2	2
2012 12 30 16	14.2	2
2012 12 30 17	14.3	2
2012 12 30 18	14.2	2
2012 12 30 19	14.2	2
2012 12 30 20	14.2	2
2012 12 30 21	14.2	2
2012 12 30 22	14.2	2
2012 12 30 23	14.2	2
2012 12 31 00	14.2	2
2012 12 31 01	14.2	2
2012 12 31 02	14.2	2
2012 12 31 03	14.2	2
2012 12 31 04	14.3	2
2012 12 31 05	14.2	2
2012 12 31 06	14.2	2
2012 12 31 07	14.2	2
2012 12 31 08	14.2	2
2012 12 31 09	14.2	2
2012 12 31 10	14.1	2
2012 12 31 11	14.1	2
2012 12 31 12	14.0	2
2012 12 31 13	13.9	2
2012 12 31 14	14.0	2
2012 12 31 15	14.1	2
2012 12 31 16	14.1	2
2012 12 31 17	14.2	2
2012 12 31 18	14.1	2
2012 12 31 19	14.1	2
2012 12 31 20	14.1	2
2012 12 31 21	14.1	2
2012 12 31 22	14.1	2
2012 12 31 23	14.1	2
2013 01 01 00	14.1	2
2013 01 01 01	14.1	2
2013 01 01 02	14.1	2
2013 01 01 03	14.1	2
2013 01 01 04	14.1	2
2013 01 01 05	14.1	2
2013 01 01 06	14.2	2
2013 01 01 07	14.2	2
2013 01 01 08	14.2	2
2013 01 01 09	14.1	2
2013 01 01 10	14.1	2
2013 01 01 11	14.1	2
2013 01 01 12	14.1	2
2013 01 01 13	14.1	2
2013 01 01 14	14.1	2
2013 01 01 15	14.1	2
2013 01 01 16	14.2	2
2013 01 01 17	14.2	2
2013 01 01 18	14.2	2
2013 01 01 19	14.2	2
2013 01 01 20	14.2	2
2013 01 01 21	14.2	2
2013 01 01 22	14.1	2
2013 01 01 23	14.1	2
2013 01 02 00	14.1	2
2013 01 02 01	14.1	2
2013 01 02 02	14.1	2
2013 01 02 03	14.1	2
2013 01 02 04	14.1	2
2013 01 02 05	14.1	2
2013 01 02 06	14.1	2
2013 01 02 07	14.1	2
2013 01 02 08	14.1	2
2013 01 02 09	14.1	2
2013 01 02 10	14.1	2
2013 01 02 11	14.1	2
2013 01 02 12	14.1	2
2013 01 02 13	14.1	2
2013 01 02 14	14.1	2
2013 01 02 15	14.1	2
2013 01 02 16	14.1	2
2013 01 02 17	14.1	2
2013 01 02 18	14.1	2
2013 01 02 19	14.1	2
2013 01 02 20	14.1	2
2013 01 02 21	14.1	2
2013 01 02 22	14.1	2
2013 01 02 23	14.2	2
2013 01 03 00	14.1	2
2013 01 03 01	14.1	2
2013 01 03 02	14.1	2
2013 01 03 03	14.1	2
2013 01 03 04	14.1	2
2013 01 03 05	14.1	2
2013 01 03 06	14.2	2
2013 01 03 07	14.3	2
2013 01 03 08	14.1	2
2013 01 03 09	14.1	2
2013 01 03 10	14.1	2
2013 01 03 11	14.1	2
2013 01 03 12	14.2	2
2013 01 03 13	14.2	2
2013 01 03 14	14.2	2
2013 01 03 15	14.3	2
2013 01 03 16	14.1	2
2013 01 03 17	14.1	2
2013 01 03 18	14.1	2
2013 01 03 19	14.1	2
2013 01 03 20	14.1	2
2013 01 03 21	14.2	2
2013 01 03 22	14.2	2
2013 01 03 23	14.2	2
2013 01 04 00	14.3	2
2013 01 04 01	14.3	2
2013 01 04 02	14.2	2
2013 01 04 03	14.2	2
2013 01 04 04	14.3	2
2013 01 04 05	14.3	2
2013 01 04 06	14.2	2
2013 01 04 07	14.2	2
2013 01 04 08	14.3	2
2013 01 04 09	14.3	2
2013 01 04 10	14.3	2
2013 01 04 11	14.2	2
2013 01 04 12	14.1	2
2013 01 04 13	14.1	2
2013 01 04 14	14.1	2
2013 01 04 15	14.1	2
2013 01 04 16	14.2	2
2013 01 04 17	14.2	2
2013 01 04 18	14.2	2
2013 01 04 19	14.2	2
2013 01 04 20	14.2	2
2013 01 04 21	14.3	2
2013 01 04 22	14.1	2
2013 01 04 23	14.1	2
2013 01 05 00	14.1	2
2013 01 05 01	14.1	2
2013 01 05 02	14.1	2
2013 01 05 03	14.1	2
2013 01 05 04	14.1	2
2013 01 05 05	14.1	2
2013 01 05 06	14.1	2
2013 01 05 07	14.1	2
2013 01 05 08	14.0	2
2013 01 05 09	14.0	2
2013 01 05 10	14.0	2
2013 01 05 11	14.1	2
2013 01 05 12	14.1	2
2013 01 05 13	14.1	2
2013 01 05 14	14.2	2
2013 01 05 15	14.2	2
2013 01 05 16	14.2	2
2013 01 05 17	14.2	2
2013 01 05 18	14.1	2
2013 01 05 19	14.0	2
2013 01 05 20	14.1	2
2013 01 05 21	14.0	2
2013 01 05 22	14.1	2
2013 01 05 23	14.0	2
2013 01 06 00	14.0	2
2013 01 06 01	14.0	2
2013 01 06 02	14.0	2
2013 01 06 03	14.0	2
2013 01 06 04	14.0	2
2013 01 06 05	14.0	2
2013 01 06 06	14.0	2
2013 01 06 07	14.0	2
2013 01 06 08	13.9	2
2013 01 06 09	14.0	2
2013 01 06 10	14.0	2
2013 01 06 11	14.1	2
2013 01 06 12	14.0	2
2013 01 06 13	14.0	2
2013 01 06 14	14.0	2
2013 01 06 15	14.1	2
2013 01 06 16	14.1	2
2013 01 06 17	14.3	2
2013 01 06 18	14.1	2
2013 01 06 19	14.0	2
2013 01 06 20	14.0	2
2013 01 06 21	14.0	2
2013 01 06 22	13.9	2
2013 01 06 23	14.0	2
2013 01 07 00	14.0	2
2013 01 07 01	13.9	2
2013 01 07 02	13.9	2
2013 01 07 03	14.0	2
2013 01 07 04	14.0	2
2013 01 07 05	14.0	2
2013 01 07 06	14.1	2
2013 01 07 07	14.1	2
2013 01 07 08	14.1	2
2013 01 07 09	14.0	2
2013 01 07 10	14.0	2
2013 01 07 11	14.1	2
2013 01 07 12	13.9	2
2013 01 07 13	14.0	2
2013 01 07 14	14.0	2
2013 01 07 15	14.0	2
2013 01 07 16	14.0	2
2013 01 07 17	14.1	2
2013 01 07 18	14.2	2
2013 01 07 19	14.0	2
2013 01 07 20	14.0	2
2013 01 07 21	13.9	2
2013 01 07 22	14.0	2
2013 01 07 23	14.0	2
2013 01 08 00	14.0	2
2013 01 08 01	14.1	2
2013 01 08 02	14.1	2
2013 01 08 03	14.0	2
2013 01 08 04	14.0	2
2013 01 08 05	14.0	2
2013 01 08 06	14.0	2
2013 01 08 07	14.0	2
2013 01 08 08	14.0	2
2013 01 08 09	14.0	2
2013 01 08 10	14.0	2
2013 01 08 11	14.1	2
2013 01 08 12	14.1	2
2013 01 08 13	14.0	2
2013 01 08 14	14.0	2
2013 01 08 15	14.0	2
2013 01 08 16	14.0	2
2013 01 08 17	14.0	2
2013 01 08 18	14.0	2
2013 01 08 19	14.0	2
2013 01 08 20	14.1	2
2013 01 08 21	14.2	2
2013 01 08 22	14.1	2
2013 01 08 23	14.1	2
2013 01 09 00	14.1	2
2013 01 09 01	14.1	2
2013 01 09 02	14.1	2
2013 01 09 03	14.1	2
2013 01 09 04	14.0	2
2013 01 09 05	14.1	2
2013 01 09 06	14.1	2
2013 01 09 07	14.1	2
2013 01 09 08	14.1	2
2013 01 09 09	14.3	2
2013 01 09 10	14.4	2
2013 01 09 11	14.4	2
2013 01 09 12	14.4	2
2013 01 09 13	14.4	2
2013 01 09 14	14.4	2
2013 01 09 15	14.4	2
2013 01 09 16	14.4	2
2013 01 09 17	14.4	2
2013 01 09 18	14.4	2
2013 01 09 19	14.4	2
2013 01 09 20	14.4	2
2013 01 09 21	14.3	2
2013 01 09 22	14.3	2
2013 01 09 23	14.3	2
2013 01 10 00	14.3	2
2013 01 10 01	14.3	2
2013 01 10 02	14.3	2
2013 01 10 03	14.4	2
2013 01 10 04	14.3	2
2013 01 10 05	14.4	2
2013 01 10 06	14.5	2
2013 01 10 07	14.5	2
2013 01 10 08	14.5	2
2013 01 10 09	14.5	2
2013 01 10 10	14.4	2
2013 01 10 11	14.4	2
2013 01 10 12	14.4	2
2013 01 10 13	14.3	2
2013 01 10 14	14.3	2
2013 01 10 15	14.2	2
2013 01 10 16	14.3	2
2013 01 10 17	14.3	2
2013 01 10 18	14.4	2
2013 01 10 19	14.4	2
2013 01 10 20	14.3	2
2013 01 10 21	14.3	2
2013 01 10 22	14.1	2
2013 01 10 23	14.2	2
2013 01 11 00	14.2	2
2013 01 11 01	14.2	2
2013 01 11 02	14.2	2
2013 01 11 03	14.2	2
2013 01 11 04	14.4	2
2013 01 11 05	14.4	2
2013 01 11 06	14.4	2
2013 01 11 07	14.4	2
2013 01 11 08	14.3	2
2013 01 11 09	14.3	2
2013 01 11 10	14.4	2
2013 01 11 11	14.3	2
2013 01 11 12	14.3	2
2013 01 11 13	14.3	2
2013 01 11 14	14.4	2
2013 01 11 15	14.3	2
2013 01 11 16	14.2	2
2013 01 11 17	14.2	2
2013 01 11 18	14.2	2
2013 01 11 19	14.2	2
2013 01 11 20	14.2	2
2013 01 11 21	14.2	2
2013 01 11 22	14.4	2
2013 01 11 23	14.4	2
2013 01 12 00	14.3	2
2013 01 12 01	14.3	2
2013 01 12 02	14.2	2
2013 01 12 03	14.1	2
2013 01 12 04	14.1	2
2013 01 12 05	14.2	2
2013 01 12 06	14.2	2
2013 01 12 07	14.2	2
2013 01 12 08	14.1	2
2013 01 12 09	14.1	2
2013 01 12 10	14.1	2
2013 01 12 11	14.1	2
2013 01 12 12	14.1	2
2013 01 12 13	14.2	2
2013 01 12 14	14.1	2
2013 01 12 15	14.2	2
2013 01 12 16	14.1	2
2013 01 12 17	14.0	2
2013 01 12 18	14.0	2
2013 01 12 19	13.9	2
2013 01 12 20	13.9	2
2013 01 12 21	13.9	2
2013 01 12 22	13.9	2
2013 01 12 23	14.0	2
2013 01 13 00	14.0	2
2013 01 13 01	14.0	2
2013 01 13 02	13.9	2
2013 01 13 03	13.9	2
2013 01 13 04	13.9	2
2013 01 13 05	13.9	2
2013 01 13 06	14.0	2
2013 01 13 07	14.0	2
2013 01 13 08	13.9	2
2013 01 13 09	13.9	2
2013 01 13 10	13.9	2
2013 01 13 11	13.9	2
2013 01 13 12	13.9	2
2013 01 13 13	13.9	2
2013 01 13 14	13.9	2
2013 01 13 15	13.9	2
2013 01 13 16	14.0	2
2013 01 13 17	14.0	2
2013 01 13 18	13.9	2
2013 01 13 19	14.0	2
2013 01 13 20	14.1	2
2013 01 13 21	14.1	2
2013 01 13 22	14.1	2
2013 01 13 23	14.0	2
2013 01 14 00	14.0	2
2013 01 14 01	13.9	2
2013 01 14 02	14.0	2
2013 01 14 03	14.0	2
2013 01 14 04	14.0	2
2013 01 14 05	14.1	2
2013 01 14 06	14.1	2
2013 01 14 07	14.1	2
2013 01 14 08	14.1	2
2013 01 14 09	14.1	2
2013 01 14 10	14.1	2
2013 01 14 11	14.1	2
2013 01 14 12	14.1	2
2013 01 14 13	13.9	2
2013 01 14 14	13.9	2
2013 01 14 15	13.7	2
2013 01 14 16	13.7	2
2013 01 14 17	13.7	2
2013 01 14 18	13.7	2
2013 01 14 19	13.9	2
2013 01 14 20	14.0	2
2013 01 14 21	14.1	2
2013 01 14 22	14.1	2
2013 01 14 23	14.0	2
2013 01 15 00	14.1	2
2013 01 15 01	14.1	2
2013 01 15 02	13.9	2
2013 01 15 03	13.8	2
2013 01 15 04	13.9	2
2013 01 15 05	13.9	2
2013 01 15 06	13.9	2
2013 01 15 07	13.9	2
2013 01 15 08	14.0	2
2013 01 15 09	13.9	2
2013 01 15 10	13.9	2
2013 01 15 11	13.8	2
2013 01 15 12	13.7	2
2013 01 15 13	13.7	2
2013 01 15 14	13.7	2
2013 01 15 15	13.7	2
2013 01 15 16	13.8	2
2013 01 15 17	13.8	2
2013 01 15 18	13.9	2
2013 01 15 19	14.0	2
2013 01 15 20	14.1	2
2013 01 15 21	14.1	2
2013 01 15 22	13.8	2
2013 01 15 23	13.7	2
2013 01 16 00	13.7	2
2013 01 16 01	13.7	2
2013 01 16 02	13.7	2
2013 01 16 03	13.7	2
2013 01 16 04	13.7	2
2013 01 16 05	13.7	2
2013 01 16 06	13.8	2
2013 01 16 07	13.9	2
2013 01 16 08	13.9	2
2013 01 16 09	13.9	2
2013 01 16 10	14.0	2
2013 01 16 11	14.0	2
2013 01 16 12	13.9	2
2013 01 16 13	13.9	2
2013 01 16 14	13.9	2
2013 01 16 15	13.9	2
2013 01 16 16	13.9	2
2013 01 16 17	13.9	2
2013 01 16 18	14.0	2
2013 01 16 19	14.0	2
2013 01 16 20	14.0	2
2013 01 16 21	14.0	2
2013 01 16 22	14.0	2
2013 01 16 23	14.0	2
2013 01 17 00	14.0	2
2013 01 17 01	14.0	2
2013 01 17 02	14.0	2
2013 01 17 03	14.0	2
2013 01 17 04	14.0	2
2013 01 17 05	14.0	2
2013 01 17 06	14.0	2
2013 01 17 07	14.0	2
2013 01 17 08	14.1	2
2013 01 17 09	14.0	2
2013 01 17 10	14.0	2
2013 01 17 11	14.0	2
2013 01 17 12	14.0	2
2013 01 17 13	14.1	2
2013 01 17 14	14.1	2
2013 01 17 15	14.1	2
2013 01 17 16	14.1	2
2013 01 17 17	14.1	2
2013 01 17 18	14.1	2
2013 01 17 19	14.1	2
2013 01 17 20	14.1	2
2013 01 17 21	14.1	2
2013 01 17 22	14.1	2
2013 01 17 23	14.1	2
2013 01 18 00	14.1	2
2013 01 18 01	14.1	2
2013 01 18 02	14.1	2
2013 01 18 03	14.1	2
2013 01 18 04	14.1	2
2013 01 18 05	14.1	2
