Valor nulo: -9999.9		
Fecha (GMT)	Temperatura del Agua(ºC)	Canal de obtencion de los datos
2017 08 30 14	22.53	2
2017 08 30 15	22.39	2
2017 08 30 16	22.34	2
2017 08 30 17	22.3	2
2017 08 30 18	22.27	2
2017 08 30 19	22.28	2
2017 08 30 20	22.22	2
2017 08 30 21	22.18	2
2017 08 30 22	22.17	2
2017 08 30 23	22.16	2
2017 08 31 00	22.17	2
2017 08 31 01	22.13	2
2017 08 31 02	22.04	2
2017 08 31 03	22.08	2
2017 08 31 04	22.11	2
2017 08 31 05	22.1	2
2017 08 31 06	22.1	2
2017 08 31 07	22.11	2
2017 08 31 08	22.1	2
2017 08 31 09	21.99	2
2017 08 31 10	22.02	2
2017 08 31 11	22.05	2
2017 08 31 12	22.12	2
2017 08 31 13	22.16	2
2017 08 31 14	22.16	2
2017 08 31 15	22.6	2
2017 08 31 16	22.44	2
2017 08 31 17	22.41	2
2017 08 31 18	22.34	2
2017 08 31 19	22.23	2
2017 08 31 20	22.19	2
2017 08 31 21	22.15	2
2017 08 31 22	22.1	2
2017 08 31 23	22.1	2
2017 09 01 00	22.09	2
2017 09 01 01	22.07	2
2017 09 01 02	22.05	2
2017 09 01 03	22.04	2
2017 09 01 04	22.02	2
2017 09 01 05	21.99	2
2017 09 01 06	21.97	2
2017 09 01 07	21.94	2
2017 09 01 08	21.95	2
2017 09 01 09	22.0	2
2017 09 01 10	22.0	2
2017 09 01 11	22.01	2
2017 09 01 12	21.98	2
2017 09 01 13	22.01	2
2017 09 01 14	22.0	2
2017 09 01 15	21.98	2
2017 09 01 16	21.98	2
2017 09 01 17	21.98	2
2017 09 01 18	21.97	2
2017 09 01 19	21.96	2
2017 09 01 20	21.95	2
2017 09 01 21	21.94	2
2017 09 01 22	21.91	2
2017 09 01 23	21.91	2
2017 09 02 00	21.88	2
2017 09 02 01	21.88	2
2017 09 02 02	21.86	2
2017 09 02 03	21.83	2
2017 09 02 04	21.79	2
2017 09 02 05	21.76	2
2017 09 02 06	21.74	2
2017 09 02 07	21.74	2
2017 09 02 08	21.73	2
2017 09 02 09	21.76	2
2017 09 02 10	21.78	2
2017 09 02 11	21.82	2
2017 09 02 12	21.85	2
2017 09 02 13	21.88	2
2017 09 02 14	21.95	2
2017 09 02 15	22.12	2
2017 09 02 16	22.05	2
2017 09 02 17	22.0	2
2017 09 02 18	21.96	2
2017 09 02 19	21.9	2
2017 09 02 20	21.87	2
2017 09 02 21	21.84	2
2017 09 02 22	21.82	2
2017 09 02 23	21.79	2
2017 09 03 00	21.75	2
2017 09 03 01	21.77	2
2017 09 03 02	21.74	2
2017 09 03 03	21.74	2
2017 09 03 04	21.7	2
2017 09 03 05	21.69	2
2017 09 03 06	21.72	2
2017 09 03 07	21.7	2
2017 09 03 08	21.72	2
2017 09 03 09	21.71	2
2017 09 03 10	21.76	2
2017 09 03 11	21.82	2
2017 09 03 12	21.87	2
2017 09 03 13	21.88	2
2017 09 03 14	21.91	2
2017 09 03 15	21.89	2
2017 09 03 16	21.89	2
2017 09 03 17	21.88	2
2017 09 03 18	22.03	2
2017 09 03 19	21.98	2
2017 09 03 20	22.03	2
2017 09 03 21	22.01	2
2017 09 03 22	22.01	2
2017 09 03 23	21.97	2
2017 09 04 00	21.92	2
2017 09 04 01	21.83	2
2017 09 04 02	21.88	2
2017 09 04 03	21.86	2
2017 09 04 04	21.88	2
2017 09 04 05	21.85	2
2017 09 04 06	21.82	2
2017 09 04 07	21.79	2
2017 09 04 08	21.77	2
2017 09 04 09	21.76	2
2017 09 04 10	21.77	2
2017 09 04 11	21.82	2
2017 09 04 12	21.85	2
2017 09 04 13	21.91	2
2017 09 04 14	22.0	2
2017 09 04 15	21.99	2
2017 09 04 16	22.03	2
2017 09 04 17	21.99	2
2017 09 04 18	21.97	2
2017 09 04 19	21.96	2
2017 09 04 20	21.96	2
2017 09 04 21	21.93	2
2017 09 04 22	21.92	2
2017 09 04 23	21.87	2
2017 09 05 00	21.87	2
2017 09 05 01	21.87	2
2017 09 05 02	21.87	2
2017 09 05 03	21.86	2
2017 09 05 04	21.87	2
2017 09 05 05	21.86	2
2017 09 05 06	21.87	2
2017 09 05 07	21.89	2
2017 09 05 08	21.89	2
2017 09 05 09	21.91	2
2017 09 05 10	21.92	2
2017 09 05 11	21.96	2
2017 09 05 12	22.0	2
2017 09 05 13	22.03	2
2017 09 05 14	22.02	2
2017 09 05 15	22.04	2
2017 09 05 16	22.25	2
2017 09 05 17	22.37	2
2017 09 05 18	22.27	2
2017 09 05 19	22.2	2
2017 09 05 20	22.16	2
2017 09 05 21	22.1	2
2017 09 05 22	22.09	2
2017 09 05 23	22.03	2
2017 09 06 00	22.05	2
2017 09 06 01	22.04	2
2017 09 06 02	22.03	2
2017 09 06 03	21.98	2
2017 09 06 04	21.93	2
2017 09 06 05	21.9	2
2017 09 06 06	21.9	2
2017 09 06 07	21.91	2
2017 09 06 08	21.91	2
2017 09 06 09	21.91	2
2017 09 06 10	21.91	2
2017 09 06 11	21.94	2
2017 09 06 12	21.96	2
2017 09 06 13	22.01	2
2017 09 06 14	21.98	2
2017 09 06 15	22.03	2
2017 09 06 16	22.01	2
2017 09 06 17	22.01	2
2017 09 06 18	21.99	2
2017 09 06 19	21.96	2
2017 09 06 20	21.93	2
2017 09 06 21	21.94	2
2017 09 06 22	21.93	2
2017 09 06 23	21.91	2
2017 09 07 00	21.9	2
2017 09 07 01	21.87	2
2017 09 07 02	21.85	2
2017 09 07 03	21.85	2
2017 09 07 04	21.85	2
2017 09 07 05	21.82	2
2017 09 07 06	21.83	2
2017 09 07 07	21.82	2
2017 09 07 08	21.82	2
2017 09 07 09	21.8	2
2017 09 07 10	21.81	2
2017 09 07 11	21.82	2
2017 09 07 12	21.84	2
2017 09 07 13	21.87	2
2017 09 07 14	21.91	2
2017 09 07 15	21.94	2
2017 09 07 16	21.99	2
2017 09 07 17	21.97	2
2017 09 07 18	21.94	2
2017 09 07 19	21.91	2
2017 09 07 20	21.86	2
2017 09 07 21	21.84	2
2017 09 07 22	21.83	2
2017 09 07 23	21.81	2
2017 09 08 00	21.79	2
2017 09 08 01	21.79	2
2017 09 08 02	21.77	2
2017 09 08 03	21.77	2
2017 09 08 04	21.78	2
2017 09 08 05	21.77	2
2017 09 08 06	21.77	2
2017 09 08 07	21.78	2
2017 09 08 08	21.76	2
2017 09 08 09	21.74	2
2017 09 08 10	21.76	2
2017 09 08 11	21.82	2
2017 09 08 12	21.83	2
2017 09 08 13	21.84	2
2017 09 08 14	21.97	2
2017 09 08 15	22.03	2
2017 09 08 16	21.97	2
2017 09 08 17	21.98	2
2017 09 08 18	21.96	2
2017 09 08 19	21.9	2
2017 09 08 20	21.87	2
2017 09 08 21	21.85	2
2017 09 08 22	21.8	2
2017 09 08 23	21.82	2
2017 09 09 00	21.81	2
2017 09 09 01	21.76	2
2017 09 09 02	21.72	2
2017 09 09 03	21.73	2
2017 09 09 04	21.73	2
2017 09 09 05	21.68	2
2017 09 09 06	21.66	2
2017 09 09 07	21.59	2
2017 09 09 08	21.52	2
2017 09 09 09	21.48	2
2017 09 09 10	21.49	2
2017 09 09 11	21.49	2
2017 09 09 12	21.45	2
2017 09 09 13	21.45	2
2017 09 09 14	21.45	2
2017 09 09 15	21.43	2
2017 09 09 16	21.43	2
2017 09 09 17	21.42	2
2017 09 09 18	21.38	2
2017 09 09 19	21.35	2
2017 09 09 20	21.39	2
2017 09 09 21	21.36	2
2017 09 09 22	21.35	2
2017 09 09 23	21.31	2
2017 09 10 00	21.3	2
2017 09 10 01	21.26	2
2017 09 10 02	21.2	2
2017 09 10 03	21.2	2
2017 09 10 04	21.18	2
2017 09 10 05	21.15	2
2017 09 10 06	21.13	2
2017 09 10 07	21.12	2
2017 09 10 08	21.09	2
2017 09 10 09	21.07	2
2017 09 10 10	21.06	2
2017 09 10 11	21.07	2
2017 09 10 12	21.07	2
2017 09 10 13	21.07	2
2017 09 10 14	21.09	2
2017 09 10 15	21.12	2
2017 09 10 16	21.12	2
2017 09 10 17	21.09	2
2017 09 10 18	21.09	2
2017 09 10 19	21.09	2
2017 09 10 20	21.06	2
2017 09 10 21	21.04	2
2017 09 10 22	21.01	2
2017 09 10 23	21.01	2
2017 09 11 00	21.03	2
2017 09 11 01	21.03	2
2017 09 11 02	21.0	2
2017 09 11 03	20.99	2
2017 09 11 04	20.98	2
2017 09 11 05	20.97	2
2017 09 11 06	20.94	2
2017 09 11 07	20.92	2
2017 09 11 08	20.91	2
2017 09 11 09	20.91	2
2017 09 11 10	20.91	2
2017 09 11 11	20.91	2
2017 09 11 12	20.91	2
2017 09 11 13	20.91	2
2017 09 11 14	20.91	2
2017 09 11 15	20.9	2
2017 09 11 16	20.89	2
2017 09 11 17	20.88	2
2017 09 11 18	20.86	2
2017 09 11 19	20.84	2
2017 09 11 20	20.82	2
2017 09 11 21	20.81	2
2017 09 11 22	20.8	2
2017 09 11 23	20.79	2
2017 09 12 00	20.77	2
2017 09 12 01	20.77	2
2017 09 12 02	20.76	2
2017 09 12 03	20.76	2
2017 09 12 04	20.75	2
2017 09 12 05	20.75	2
2017 09 12 06	20.73	2
2017 09 12 07	20.73	2
2017 09 12 08	20.73	2
2017 09 12 09	20.74	2
2017 09 12 10	20.74	2
2017 09 12 11	20.75	2
2017 09 12 12	20.77	2
2017 09 12 13	20.8	2
2017 09 12 14	20.78	2
2017 09 12 15	20.78	2
2017 09 12 16	20.79	2
2017 09 12 17	20.8	2
2017 09 12 18	20.8	2
2017 09 12 19	20.78	2
2017 09 12 20	20.78	2
2017 09 12 21	20.77	2
2017 09 12 22	20.75	2
2017 09 12 23	20.76	2
2017 09 13 00	20.74	2
2017 09 13 01	20.73	2
2017 09 13 02	20.7	2
2017 09 13 03	20.69	2
2017 09 13 04	20.66	2
2017 09 13 05	20.65	2
2017 09 13 06	20.68	2
2017 09 13 07	20.66	2
2017 09 13 08	20.68	2
2017 09 13 09	20.7	2
2017 09 13 10	20.75	2
2017 09 13 11	20.82	2
2017 09 13 12	20.89	2
2017 09 13 13	20.96	2
2017 09 13 14	20.95	2
2017 09 13 15	20.97	2
2017 09 13 16	20.99	2
2017 09 13 17	20.98	2
2017 09 13 18	20.94	2
2017 09 13 19	20.92	2
2017 09 13 20	20.88	2
2017 09 13 21	20.88	2
2017 09 13 22	20.86	2
2017 09 13 23	20.84	2
2017 09 14 00	20.86	2
2017 09 14 01	20.88	2
2017 09 14 02	20.86	2
2017 09 14 03	20.85	2
2017 09 14 04	20.81	2
2017 09 14 05	20.76	2
2017 09 14 06	20.72	2
2017 09 14 07	20.65	2
2017 09 14 08	20.62	2
2017 09 14 09	20.6	2
2017 09 14 10	20.6	2
2017 09 14 11	20.58	2
2017 09 14 12	20.65	2
2017 09 14 13	20.72	2
2017 09 14 14	20.78	2
2017 09 14 15	20.79	2
2017 09 14 16	20.8	2
2017 09 14 17	20.79	2
2017 09 14 18	20.78	2
2017 09 14 19	20.72	2
2017 09 14 20	20.63	2
2017 09 14 21	20.6	2
2017 09 14 22	20.58	2
2017 09 14 23	20.57	2
2017 09 15 00	20.54	2
2017 09 15 01	20.53	2
2017 09 15 02	20.56	2
2017 09 15 03	20.54	2
2017 09 15 04	20.58	2
2017 09 15 05	20.6	2
2017 09 15 06	20.6	2
2017 09 15 07	20.6	2
2017 09 15 08	20.59	2
2017 09 15 09	20.59	2
2017 09 15 10	20.58	2
2017 09 15 11	20.61	2
2017 09 15 12	20.63	2
2017 09 15 13	20.65	2
2017 09 15 14	20.66	2
2017 09 15 15	20.66	2
2017 09 15 16	20.65	2
2017 09 15 17	20.64	2
2017 09 15 18	20.62	2
2017 09 15 19	20.61	2
2017 09 15 20	20.6	2
2017 09 15 21	20.6	2
2017 09 15 22	20.59	2
2017 09 15 23	20.58	2
2017 09 16 00	20.59	2
2017 09 16 01	20.58	2
2017 09 16 02	20.55	2
2017 09 16 03	20.55	2
2017 09 16 04	20.52	2
2017 09 16 05	20.5	2
2017 09 16 06	20.46	2
2017 09 16 07	20.48	2
2017 09 16 08	20.45	2
2017 09 16 09	20.44	2
2017 09 16 10	20.43	2
2017 09 16 11	20.42	2
2017 09 16 12	20.37	2
2017 09 16 13	20.31	2
2017 09 16 14	20.15	2
2017 09 16 15	20.22	2
2017 09 16 16	20.28	2
2017 09 16 17	20.27	2
2017 09 16 18	20.29	2
2017 09 16 19	20.28	2
2017 09 16 20	20.31	2
2017 09 16 21	20.29	2
2017 09 16 22	20.3	2
2017 09 16 23	20.31	2
2017 09 17 00	20.3	2
2017 09 17 01	20.28	2
2017 09 17 02	20.24	2
2017 09 17 03	20.22	2
2017 09 17 04	20.22	2
2017 09 17 05	20.2	2
2017 09 17 06	20.13	2
2017 09 17 07	20.11	2
2017 09 17 08	20.09	2
2017 09 17 09	20.08	2
2017 09 17 10	20.07	2
2017 09 17 11	20.06	2
2017 09 17 12	20.06	2
2017 09 17 13	20.07	2
2017 09 17 14	20.08	2
2017 09 17 15	20.1	2
2017 09 17 16	20.1	2
2017 09 17 17	20.09	2
2017 09 17 18	20.09	2
2017 09 17 19	20.08	2
2017 09 17 20	20.07	2
2017 09 17 21	20.04	2
2017 09 17 22	20.02	2
2017 09 17 23	20.01	2
2017 09 18 00	20.02	2
2017 09 18 01	20.01	2
2017 09 18 02	19.98	2
2017 09 18 03	19.97	2
2017 09 18 04	20.0	2
2017 09 18 05	19.98	2
2017 09 18 06	20.02	2
2017 09 18 07	20.05	2
2017 09 18 08	20.04	2
2017 09 18 09	20.07	2
2017 09 18 10	20.02	2
2017 09 18 11	20.02	2
2017 09 18 12	20.01	2
2017 09 18 13	19.92	2
2017 09 18 14	19.93	2
2017 09 18 15	20.0	2
2017 09 18 16	19.95	2
2017 09 18 17	20.01	2
2017 09 18 18	19.91	2
2017 09 18 19	19.84	2
2017 09 18 20	19.93	2
2017 09 18 21	19.94	2
2017 09 18 22	19.96	2
2017 09 18 23	19.97	2
2017 09 19 00	20.03	2
2017 09 19 01	20.06	2
2017 09 19 02	20.08	2
2017 09 19 03	20.06	2
2017 09 19 04	20.07	2
2017 09 19 05	20.04	2
2017 09 19 06	20.06	2
2017 09 19 07	20.04	2
2017 09 19 08	20.05	2
2017 09 19 09	20.05	2
2017 09 19 10	20.08	2
2017 09 19 11	20.09	2
2017 09 19 12	20.14	2
2017 09 19 13	20.08	2
2017 09 19 14	20.13	2
2017 09 19 15	20.1	2
2017 09 19 16	20.06	2
2017 09 19 17	20.19	2
2017 09 19 18	20.16	2
2017 09 19 19	20.13	2
2017 09 19 20	20.1	2
2017 09 19 21	20.08	2
2017 09 19 22	20.06	2
2017 09 19 23	20.03	2
2017 09 20 00	20.04	2
2017 09 20 01	20.0	2
2017 09 20 02	19.99	2
2017 09 20 03	19.98	2
2017 09 20 04	19.96	2
2017 09 20 05	19.95	2
2017 09 20 06	19.96	2
2017 09 20 07	19.96	2
2017 09 20 08	19.95	2
2017 09 20 09	19.93	2
2017 09 20 10	19.95	2
2017 09 20 11	19.99	2
2017 09 20 12	20.0	2
2017 09 20 13	20.0	2
2017 09 20 14	20.02	2
2017 09 20 15	20.01	2
2017 09 20 16	20.01	2
2017 09 20 17	20.0	2
2017 09 20 18	19.98	2
2017 09 20 19	19.97	2
2017 09 20 20	19.97	2
2017 09 20 21	19.97	2
2017 09 20 22	19.98	2
2017 09 20 23	19.98	2
2017 09 21 00	19.99	2
2017 09 21 01	19.99	2
2017 09 21 02	19.98	2
2017 09 21 03	19.97	2
2017 09 21 04	19.97	2
2017 09 21 05	19.96	2
2017 09 21 06	19.97	2
2017 09 21 07	19.96	2
2017 09 21 08	19.96	2
2017 09 21 09	19.96	2
2017 09 21 10	19.98	2
2017 09 21 11	20.01	2
2017 09 21 12	20.04	2
2017 09 21 13	20.08	2
2017 09 21 14	20.08	2
2017 09 21 15	20.09	2
2017 09 21 16	20.04	2
2017 09 21 17	20.04	2
2017 09 21 18	20.02	2
2017 09 21 19	20.01	2
2017 09 21 20	20.02	2
2017 09 21 21	20.03	2
2017 09 21 22	20.04	2
2017 09 21 23	20.02	2
2017 09 22 00	20.01	2
2017 09 22 01	19.99	2
2017 09 22 02	19.98	2
2017 09 22 03	19.97	2
2017 09 22 04	19.96	2
2017 09 22 05	19.95	2
2017 09 22 06	19.92	2
2017 09 22 07	19.9	2
2017 09 22 08	19.91	2
2017 09 22 09	19.91	2
2017 09 22 10	19.93	2
2017 09 22 11	19.95	2
2017 09 22 12	19.95	2
2017 09 22 13	19.92	2
2017 09 22 14	19.91	2
2017 09 22 15	19.9	2
2017 09 22 16	19.89	2
2017 09 22 17	19.91	2
2017 09 22 18	19.91	2
2017 09 22 19	19.92	2
2017 09 22 20	19.91	2
2017 09 22 21	19.92	2
2017 09 22 22	19.9	2
2017 09 22 23	19.9	2
2017 09 23 00	19.88	2
2017 09 23 01	19.85	2
2017 09 23 02	19.85	2
2017 09 23 03	19.85	2
2017 09 23 04	19.85	2
2017 09 23 05	19.84	2
2017 09 23 06	19.84	2
2017 09 23 07	19.83	2
2017 09 23 08	19.83	2
2017 09 23 09	19.84	2
2017 09 23 10	19.87	2
2017 09 23 11	19.9	2
2017 09 23 12	19.99	2
2017 09 23 13	20.05	2
2017 09 23 14	20.05	2
2017 09 23 15	20.1	2
2017 09 23 16	20.15	2
2017 09 23 17	20.21	2
2017 09 23 18	20.21	2
2017 09 23 19	20.16	2
2017 09 23 20	20.12	2
2017 09 23 21	20.06	2
2017 09 23 22	20.03	2
2017 09 23 23	20.04	2
2017 09 24 00	19.99	2
2017 09 24 01	19.94	2
2017 09 24 02	19.93	2
2017 09 24 03	19.89	2
2017 09 24 04	19.91	2
2017 09 24 05	19.86	2
2017 09 24 06	19.85	2
2017 09 24 07	19.8	2
2017 09 24 08	19.83	2
2017 09 24 09	19.83	2
2017 09 24 10	19.88	2
2017 09 24 11	19.9	2
2017 09 24 12	20.07	2
2017 09 24 13	20.11	2
2017 09 24 14	20.09	2
2017 09 24 15	20.04	2
2017 09 24 16	20.26	2
2017 09 24 17	20.23	2
2017 09 24 18	20.28	2
2017 09 24 19	20.25	2
2017 09 24 20	20.21	2
2017 09 24 21	20.09	2
2017 09 24 22	20.0	2
2017 09 24 23	19.97	2
2017 09 25 00	19.96	2
2017 09 25 01	19.96	2
2017 09 25 02	19.95	2
2017 09 25 03	19.92	2
2017 09 25 04	19.91	2
2017 09 25 05	19.91	2
2017 09 25 06	19.89	2
2017 09 25 07	19.88	2
2017 09 25 08	19.91	2
2017 09 25 09	19.96	2
2017 09 25 10	19.98	2
2017 09 25 11	20.0	2
2017 09 25 12	19.92	2
2017 09 25 13	19.93	2
2017 09 25 14	19.95	2
2017 09 25 15	19.94	2
2017 09 25 16	19.93	2
2017 09 25 17	19.96	2
2017 09 25 18	19.96	2
2017 09 25 19	19.95	2
2017 09 25 20	19.97	2
2017 09 25 21	19.99	2
2017 09 25 22	20.0	2
2017 09 25 23	20.0	2
2017 09 26 00	19.97	2
2017 09 26 01	19.89	2
2017 09 26 02	19.88	2
2017 09 26 03	19.88	2
2017 09 26 04	19.9	2
2017 09 26 05	19.91	2
2017 09 26 06	19.88	2
2017 09 26 07	19.9	2
2017 09 26 08	19.91	2
2017 09 26 09	19.91	2
2017 09 26 10	19.89	2
2017 09 26 11	19.92	2
2017 09 26 12	19.92	2
2017 09 26 13	20.0	2
2017 09 26 14	20.12	2
2017 09 26 15	20.11	2
2017 09 26 16	20.1	2
2017 09 26 17	20.09	2
2017 09 26 18	20.05	2
2017 09 26 19	19.98	2
2017 09 26 20	19.98	2
2017 09 26 21	19.96	2
2017 09 26 22	19.95	2
2017 09 26 23	19.93	2
2017 09 27 00	19.89	2
2017 09 27 01	19.84	2
2017 09 27 02	19.84	2
2017 09 27 03	19.84	2
2017 09 27 04	19.83	2
2017 09 27 05	19.82	2
2017 09 27 06	19.84	2
2017 09 27 07	19.85	2
2017 09 27 08	19.88	2
2017 09 27 09	19.9	2
2017 09 27 10	19.92	2
2017 09 27 11	19.93	2
2017 09 27 12	20.0	2
2017 09 27 13	20.03	2
2017 09 27 14	20.02	2
2017 09 27 15	20.08	2
2017 09 27 16	20.26	2
2017 09 27 17	20.26	2
2017 09 27 18	20.26	2
2017 09 27 19	20.18	2
2017 09 27 20	20.19	2
2017 09 27 21	20.07	2
2017 09 27 22	20.04	2
2017 09 27 23	20.05	2
2017 09 28 00	20.03	2
2017 09 28 01	20.02	2
2017 09 28 02	20.01	2
2017 09 28 03	19.98	2
2017 09 28 04	19.97	2
2017 09 28 05	19.97	2
2017 09 28 06	19.94	2
2017 09 28 07	19.92	2
2017 09 28 08	19.93	2
2017 09 28 09	19.94	2
2017 09 28 10	19.98	2
2017 09 28 11	20.01	2
2017 09 28 12	20.06	2
2017 09 28 13	19.96	2
2017 09 28 14	20.04	2
2017 09 28 15	20.23	2
2017 09 28 16	20.19	2
2017 09 28 17	20.3	2
2017 09 28 18	20.32	2
2017 09 28 19	20.3	2
2017 09 28 20	20.24	2
2017 09 28 21	20.2	2
2017 09 28 22	20.19	2
2017 09 28 23	20.18	2
2017 09 29 00	20.16	2
2017 09 29 01	20.15	2
2017 09 29 02	20.11	2
2017 09 29 03	20.13	2
2017 09 29 04	20.11	2
2017 09 29 05	20.1	2
2017 09 29 06	20.08	2
2017 09 29 07	20.07	2
2017 09 29 08	20.07	2
2017 09 29 09	20.08	2
2017 09 29 10	20.12	2
2017 09 29 11	20.13	2
2017 09 29 12	20.23	2
2017 09 29 13	20.2	2
2017 09 29 14	20.35	2
2017 09 29 15	20.33	2
2017 09 29 16	20.31	2
2017 09 29 17	20.33	2
2017 09 29 18	20.28	2
2017 09 29 19	20.28	2
2017 09 29 20	20.26	2
2017 09 29 21	20.23	2
2017 09 29 22	20.23	2
2017 09 29 23	20.22	2
2017 09 30 00	20.23	2
2017 09 30 01	20.23	2
2017 09 30 02	20.21	2
2017 09 30 03	20.18	2
2017 09 30 04	20.17	2
2017 09 30 05	20.14	2
2017 09 30 06	20.14	2
2017 09 30 07	20.13	2
2017 09 30 08	20.1	2
2017 09 30 09	20.08	2
2017 09 30 10	20.08	2
2017 09 30 11	20.09	2
2017 09 30 12	20.11	2
2017 09 30 13	20.11	2
2017 09 30 14	20.12	2
2017 09 30 15	20.1	2
2017 09 30 16	20.08	2
2017 09 30 17	20.06	2
2017 09 30 18	20.04	2
2017 09 30 19	20.02	2
2017 09 30 20	20.02	2
2017 09 30 21	20.01	2
2017 09 30 22	20.01	2
2017 09 30 23	20.01	2
2017 10 01 00	20.0	2
2017 10 01 01	19.98	2
2017 10 01 02	19.99	2
2017 10 01 03	19.99	2
2017 10 01 04	19.99	2
2017 10 01 05	19.99	2
2017 10 01 06	19.99	2
2017 10 01 07	19.94	2
2017 10 01 08	19.91	2
2017 10 01 09	19.9	2
2017 10 01 10	19.89	2
2017 10 01 11	19.89	2
2017 10 01 12	19.92	2
2017 10 01 13	19.95	2
2017 10 01 14	19.96	2
2017 10 01 15	19.96	2
2017 10 01 16	19.96	2
2017 10 01 17	19.97	2
2017 10 01 18	19.96	2
2017 10 01 19	19.95	2
2017 10 01 20	19.94	2
2017 10 01 21	19.92	2
2017 10 01 22	19.9	2
2017 10 01 23	19.89	2
2017 10 02 00	19.91	2
2017 10 02 01	19.92	2
2017 10 02 02	19.92	2
2017 10 02 03	19.92	2
2017 10 02 04	19.93	2
2017 10 02 05	19.92	2
2017 10 02 06	19.87	2
2017 10 02 07	19.84	2
2017 10 02 08	19.84	2
2017 10 02 09	19.84	2
2017 10 02 10	19.86	2
2017 10 02 11	19.86	2
2017 10 02 12	19.87	2
2017 10 02 13	19.88	2
2017 10 02 14	19.89	2
2017 10 02 15	19.87	2
2017 10 02 16	19.89	2
2017 10 02 17	19.91	2
2017 10 02 18	19.94	2
2017 10 02 19	19.93	2
2017 10 02 20	19.93	2
2017 10 02 21	19.94	2
2017 10 02 22	19.95	2
2017 10 02 23	19.95	2
2017 10 03 00	19.96	2
2017 10 03 01	19.96	2
2017 10 03 02	19.97	2
2017 10 03 03	19.96	2
2017 10 03 04	19.96	2
2017 10 03 05	19.96	2
2017 10 03 06	19.96	2
2017 10 03 07	19.96	2
2017 10 03 08	19.96	2
2017 10 03 09	19.96	2
2017 10 03 10	19.97	2
2017 10 03 11	19.98	2
2017 10 03 12	19.99	2
2017 10 03 13	20.0	2
2017 10 03 14	20.02	2
2017 10 03 15	20.05	2
2017 10 03 16	20.05	2
2017 10 03 17	20.1	2
2017 10 03 18	20.04	2
2017 10 03 19	20.01	2
2017 10 03 20	19.98	2
2017 10 03 21	19.98	2
2017 10 03 22	19.94	2
2017 10 03 23	19.93	2
2017 10 04 00	19.91	2
2017 10 04 01	19.93	2
2017 10 04 02	19.93	2
2017 10 04 03	19.95	2
2017 10 04 04	19.96	2
2017 10 04 05	19.97	2
2017 10 04 06	19.98	2
2017 10 04 07	19.98	2
2017 10 04 08	19.97	2
2017 10 04 09	19.97	2
2017 10 04 10	19.98	2
2017 10 04 11	20.01	2
2017 10 04 12	20.05	2
2017 10 04 13	20.06	2
2017 10 04 14	20.06	2
2017 10 04 15	20.05	2
2017 10 04 16	20.07	2
2017 10 04 17	20.07	2
2017 10 04 18	20.06	2
2017 10 04 19	20.04	2
2017 10 04 20	20.03	2
2017 10 04 21	20.03	2
2017 10 04 22	20.06	2
2017 10 04 23	20.06	2
2017 10 05 00	20.05	2
2017 10 05 01	19.98	2
2017 10 05 02	19.96	2
2017 10 05 03	19.96	2
2017 10 05 04	19.94	2
2017 10 05 05	19.94	2
2017 10 05 06	19.95	2
2017 10 05 07	19.94	2
2017 10 05 08	19.93	2
2017 10 05 09	19.96	2
2017 10 05 10	19.97	2
2017 10 05 11	20.0	2
2017 10 05 12	20.02	2
2017 10 05 13	20.03	2
2017 10 05 14	20.12	2
2017 10 05 15	20.1	2
2017 10 05 16	20.1	2
2017 10 05 17	20.1	2
2017 10 05 18	20.09	2
2017 10 05 19	20.07	2
2017 10 05 20	20.06	2
2017 10 05 21	20.05	2
2017 10 05 22	20.04	2
2017 10 05 23	20.01	2
2017 10 06 00	20.01	2
2017 10 06 01	20.01	2
2017 10 06 02	20.0	2
2017 10 06 03	20.0	2
2017 10 06 04	19.99	2
2017 10 06 05	19.99	2
2017 10 06 06	19.99	2
2017 10 06 07	19.97	2
2017 10 06 08	19.96	2
2017 10 06 09	19.95	2
2017 10 06 10	19.95	2
2017 10 06 11	19.97	2
2017 10 06 12	19.98	2
2017 10 06 13	19.98	2
2017 10 06 14	19.99	2
2017 10 06 15	19.99	2
2017 10 06 16	20.0	2
2017 10 06 17	19.99	2
2017 10 06 18	19.97	2
2017 10 06 19	19.94	2
2017 10 06 20	19.96	2
2017 10 06 21	19.95	2
2017 10 06 22	19.96	2
2017 10 06 23	19.95	2
2017 10 07 00	19.93	2
2017 10 07 01	19.91	2
2017 10 07 02	19.92	2
2017 10 07 03	19.89	2
2017 10 07 04	19.88	2
2017 10 07 05	19.87	2
2017 10 07 06	19.87	2
2017 10 07 07	19.89	2
2017 10 07 08	19.87	2
2017 10 07 09	19.88	2
2017 10 07 10	19.88	2
2017 10 07 11	19.89	2
2017 10 07 12	19.9	2
2017 10 07 13	19.92	2
2017 10 07 14	19.94	2
2017 10 07 15	19.93	2
2017 10 07 16	19.92	2
2017 10 07 17	19.9	2
2017 10 07 18	19.88	2
2017 10 07 19	19.86	2
2017 10 07 20	19.86	2
2017 10 07 21	19.84	2
2017 10 07 22	19.85	2
2017 10 07 23	19.84	2
2017 10 08 00	19.83	2
2017 10 08 01	19.81	2
2017 10 08 02	19.81	2
2017 10 08 03	19.81	2
2017 10 08 04	19.81	2
2017 10 08 05	19.8	2
2017 10 08 06	19.79	2
